match_id,season,team,playing_xi
1312200,2022,Gujarat Titans,"['WP Saha', 'Shubman Gill', 'MS Wade', 'HH Pandya', 'DA Miller', 'R Tewatia', 'Rashid Khan', 'R Sai Kishore', 'LH Ferguson', 'Yash Dayal', 'Mohammed Shami']"
1082616,2017,Gujarat Lions,"['BB McCullum', 'AJ Finch', 'SK Raina', 'KD Karthik', 'RA Jadeja', 'DR Smith', 'AD Nath', 'AJ Tye', 'Basil Thampi', 'SS Agarwal', 'NB Singh']"
1082616,2017,Kings XI Punjab,"['M Vohra', 'HM Amla', 'SE Marsh', 'GJ Maxwell', 'MP Stoinis', 'AR Patel', 'WP Saha', 'MM Sharma', 'KC Cariappa', 'T Natarajan', 'Sandeep Sharma']"
729311,2014,Sunrisers Hyderabad,"['AJ Finch', 'S Dhawan', 'DA Warner', 'KL Rahul', 'Y Venugopal Rao', 'DJG Sammy', 'KV Sharma', 'DW Steyn', 'A Mishra', 'B Kumar', 'I Sharma']"
729311,2014,Chennai Super Kings,"['DR Smith', 'BB McCullum', 'SK Raina', 'MS Dhoni', 'F du Plessis', 'RA Jadeja', 'M Manhas', 'R Ashwin', 'BW Hilfenhaus', 'IC Pandey', 'MM Sharma']"
1178403,2019,Kings XI Punjab,"['KL Rahul', 'CH Gayle', 'MA Agarwal', 'SN Khan', 'SM Curran', 'Mandeep Singh', 'N Pooran', 'AJ Tye', 'R Ashwin', 'Mohammed Shami', 'M Ashwin']"
1178403,2019,Royal Challengers Bangalore,"['PA Patel', 'V Kohli', 'AB de Villiers', 'MP Stoinis', 'MM Ali', 'AD Nath', 'P Negi', 'UT Yadav', 'Mohammed Siraj', 'YS Chahal', 'Navdeep Saini']"
980935,2016,Sunrisers Hyderabad,"['DA Warner', 'S Dhawan', 'AP Tare', 'EJG Morgan', 'DJ Hooda', 'MC Henriques', 'NV Ojha', 'Bipul Sharma', 'B Kumar', 'BB Sran', 'Mustafizur Rahman']"
980935,2016,Kings XI Punjab,"['M Vijay', 'M Vohra', 'SE Marsh', 'DA Miller', 'GJ Maxwell', 'NS Naik', 'AR Patel', 'R Dhawan', 'MM Sharma', 'KJ Abbott', 'Sandeep Sharma']"
1304100,2022,Royal Challengers Bangalore,"['V Kohli', 'F du Plessis', 'RM Patidar', 'GJ Maxwell', 'KD Karthik', 'MK Lomror', 'Shahbaz Ahmed', 'PWH de Silva', 'HV Patel', 'JR Hazlewood', 'Mohammed Siraj']"
1304100,2022,Sunrisers Hyderabad,"['Abhishek Sharma', 'KS Williamson', 'RA Tripathi', 'AK Markram', 'N Pooran', 'J Suchith', 'Shashank Singh', 'Kartik Tyagi', 'B Kumar', 'Umran Malik', 'Fazalhaq Farooqi']"
829753,2015,Chennai Super Kings,"['DR Smith', 'BB McCullum', 'SK Raina', 'MS Dhoni', 'RA Jadeja', 'F du Plessis', 'DJ Bravo', 'R Ashwin', 'MM Sharma', 'IC Pandey', 'A Nehra']"
829753,2015,Kings XI Punjab,"['M Vijay', 'V Sehwag', 'SE Marsh', 'GJ Bailey', 'DA Miller', 'WP Saha', 'AR Patel', 'MG Johnson', 'Anureet Singh', 'Karanveer Singh', 'Sandeep Sharma']"
1136595,2018,Royal Challengers Bangalore,"['PA Patel', 'BB McCullum', 'V Kohli', 'AB de Villiers', 'Mandeep Singh', 'C de Grandhomme', 'M Ashwin', 'TG Southee', 'UT Yadav', 'Mohammed Siraj', 'YS Chahal']"
1136595,2018,Chennai Super Kings,"['SR Watson', 'AT Rayudu', 'SK Raina', 'DR Shorey', 'MS Dhoni', 'DJ Bravo', 'RA Jadeja', 'DJ Willey', 'Harbhajan Singh', 'L Ngidi', 'SN Thakur']"
1178395,2019,Royal Challengers Bangalore,"['PA Patel', 'V Kohli', 'AB de Villiers', 'MP Stoinis', 'MM Ali', 'AD Nath', 'P Negi', 'TG Southee', 'Mohammed Siraj', 'YS Chahal', 'Navdeep Saini']"
1178395,2019,Delhi Capitals,"['PP Shaw', 'S Dhawan', 'SS Iyer', 'CA Ingram', 'RR Pant', 'CH Morris', 'AR Patel', 'R Tewatia', 'K Rabada', 'I Sharma', 'S Lamichhane']"
1216526,2020/21,Kolkata Knight Riders,"['RA Tripathi', 'Shubman Gill', 'N Rana', 'KD Karthik', 'EJG Morgan', 'AD Russell', 'PJ Cummins', 'CJ Green', 'M Prasidh Krishna', 'Shivam Mavi', 'CV Varun']"
1216526,2020/21,Mumbai Indians,"['RG Sharma', 'Q de Kock', 'SA Yadav', 'HH Pandya', 'Ishan Kishan', 'KA Pollard', 'KH Pandya', 'RD Chahar', 'TA Boult', 'JJ Bumrah', 'NM Coulter-Nile']"
733989,2014,Rajasthan Royals,"['AM Rahane', 'KK Nair', 'SV Samson', 'SR Watson', 'STR Binny', 'SPD Smith', 'R Bhatia', 'JP Faulkner', 'KW Richardson', 'DS Kulkarni', 'PV Tambe']"
733989,2014,Sunrisers Hyderabad,"['S Dhawan', 'AJ Finch', 'KL Rahul', 'NV Ojha', 'DA Warner', 'MC Henriques', 'IK Pathan', 'KV Sharma', 'DW Steyn', 'A Mishra', 'B Kumar']"
548309,2012,Rajasthan Royals,"['R Dravid', 'AM Rahane', 'AL Menaria', 'BJ Hodge', 'OA Shah', 'KK Cooper', 'J Botha', 'AA Chavan', 'SP Goswami', 'A Singh', 'SK Trivedi']"
548309,2012,Kings XI Punjab,"['AC Gilchrist', 'PC Valthaty', 'SE Marsh', 'AM Nayar', 'DJ Hussey', 'Mandeep Singh', 'Bipul Sharma', 'PP Chawla', 'JP Faulkner', 'P Kumar', 'Harmeet Singh']"
598011,2013,Mumbai Indians,"['RT Ponting', 'SR Tendulkar', 'KD Karthik', 'RG Sharma', 'KA Pollard', 'AT Rayudu', 'Harbhajan Singh', 'R Dhawan', 'MG Johnson', 'PP Ojha', 'SL Malinga']"
598011,2013,Pune Warriors,"['AJ Finch', 'RV Uthappa', 'LRPL Taylor', 'Yuvraj Singh', 'TL Suman', 'AD Mathews', 'MR Marsh', 'AM Nayar', 'B Kumar', 'R Sharma', 'AB Dinda']"
419121,2009/10,Chennai Super Kings,"['PA Patel', 'ML Hayden', 'SK Raina', 'M Vijay', 'S Badrinath', 'JA Morkel', 'MS Gony', 'R Ashwin', 'JM Kemp', 'L Balaji', 'M Muralitharan']"
419121,2009/10,Kings XI Punjab,"['RS Bopara', 'IK Pathan', 'KC Sangakkara', 'DPMD Jayawardene', 'Yuvraj Singh', 'M Kaif', 'MS Bisla', 'PP Chawla', 'J Theron', 'RR Powar', 'SJ Srivastava']"
1082641,2017,Mumbai Indians,"['LMP Simmons', 'PA Patel', 'N Rana', 'RG Sharma', 'KA Pollard', 'HH Pandya', 'KV Sharma', 'Harbhajan Singh', 'MJ McClenaghan', 'JJ Bumrah', 'SL Malinga']"
1082641,2017,Kings XI Punjab,"['MJ Guptill', 'WP Saha', 'GJ Maxwell', 'SE Marsh', 'AR Patel', 'M Vohra', 'R Tewatia', 'MM Sharma', 'Sandeep Sharma', 'I Sharma', 'MJ Henry']"
501223,2011,Delhi Daredevils,"['DA Warner', 'V Sehwag', 'Y Nagar', 'Y Venugopal Rao', 'AJ Finch', 'NV Ojha', 'IK Pathan', 'JR Hopes', 'AB Agarkar', 'M Morkel', 'VR Aaron']"
501223,2011,Kings XI Punjab,"['AC Gilchrist', 'PC Valthaty', 'SE Marsh', 'KD Karthik', 'DJ Hussey', 'AM Nayar', 'Sunny Singh', 'RJ Harris', 'PP Chawla', 'P Kumar', 'SJ Srivastava']"
501254,2011,Kochi Tuskers Kerala,"['BB McCullum', 'DPMD Jayawardene', 'RA Jadeja', 'BJ Hodge', 'OA Shah', 'PA Patel', 'RV Gomez', 'R Vinay Kumar', 'RP Singh', 'P Parameswaran', 'S Sreesanth']"
501254,2011,Kings XI Punjab,"['AC Gilchrist', 'PC Valthaty', 'SE Marsh', 'KD Karthik', 'DJ Hussey', 'Mandeep Singh', 'Bipul Sharma', 'SJ Srivastava', 'PP Chawla', 'RJ Harris', 'BA Bhatt']"
1082636,2017,Royal Challengers Bangalore,"['CH Gayle', 'Mandeep Singh', 'V Kohli', 'AB de Villiers', 'TM Head', 'KM Jadhav', 'P Negi', 'S Aravind', 'S Badree', 'A Choudhary', 'YS Chahal']"
1082636,2017,Kolkata Knight Riders,"['CA Lynn', 'SP Narine', 'C de Grandhomme', 'G Gambhir', 'MK Pandey', 'YK Pathan', 'SP Jackson', 'CR Woakes', 'UT Yadav', 'PP Chawla', 'AS Rajpoot']"
419156,2009/10,Kings XI Punjab,"['DPMD Jayawardene', 'SE Marsh', 'KC Sangakkara', 'Yuvraj Singh', 'IK Pathan', 'K Goel', 'J Theron', 'RS Sodhi', 'PP Chawla', 'SJ Srivastava', 'VS Malik']"
419156,2009/10,Deccan Chargers,"['AC Gilchrist', 'MD Mishra', 'TL Suman', 'RG Sharma', 'A Symonds', 'MR Marsh', 'B Sumanth', 'RP Singh', 'PP Ojha', 'RJ Harris', 'R Sharma']"
598066,2013,Kings XI Punjab,"['AC Gilchrist', 'Mandeep Singh', 'Azhar Mahmood', 'SE Marsh', 'DA Miller', 'M Vohra', 'Gurkeerat Singh', 'PP Chawla', 'P Kumar', 'P Awana', 'Sandeep Sharma']"
598066,2013,Mumbai Indians,"['GJ Maxwell', 'AP Tare', 'AT Rayudu', 'RG Sharma', 'KD Karthik', 'KA Pollard', 'R Dhawan', 'Harbhajan Singh', 'NM Coulter-Nile', 'SL Malinga', 'DS Kulkarni']"
734041,2014,Mumbai Indians,"['LMP Simmons', 'MEK Hussey', 'CJ Anderson', 'KA Pollard', 'RG Sharma', 'AT Rayudu', 'AP Tare', 'Harbhajan Singh', 'S Gopal', 'PP Ojha', 'JJ Bumrah']"
734041,2014,Rajasthan Royals,"['SR Watson', 'SV Samson', 'KK Nair', 'BJ Hodge', 'JP Faulkner', 'KK Cooper', 'AM Rahane', 'AM Nayar', 'Ankit Sharma', 'PV Tambe', 'DS Kulkarni']"
501203,2011,Kolkata Knight Riders,"['JH Kallis', 'MS Bisla', 'G Gambhir', 'MK Tiwary', 'YK Pathan', 'EJG Morgan', 'RN ten Doeschate', 'Iqbal Abdulla', 'R Bhatia', 'L Balaji', 'JD Unadkat']"
501203,2011,Deccan Chargers,"['S Dhawan', 'IR Jaggi', 'B Chipli', 'KC Sangakkara', 'JP Duminy', 'DT Christian', 'DB Ravi Teja', 'DW Steyn', 'A Mishra', 'I Sharma', 'PP Ojha']"
829773,2015,Sunrisers Hyderabad,"['DA Warner', 'S Dhawan', 'MC Henriques', 'EJG Morgan', 'NV Ojha', 'A Ashish Reddy', 'GH Vihari', 'KV Sharma', 'B Kumar', 'P Kumar', 'TA Boult']"
829773,2015,Chennai Super Kings,"['DR Smith', 'BB McCullum', 'SK Raina', 'F du Plessis', 'MS Dhoni', 'P Negi', 'DJ Bravo', 'RA Jadeja', 'MM Sharma', 'A Nehra', 'RG More']"
1216506,2020/21,Kings XI Punjab,"['KL Rahul', 'MA Agarwal', 'CH Gayle', 'N Pooran', 'Mandeep Singh', 'DJ Hooda', 'JDS Neesham', 'CJ Jordan', 'M Ashwin', 'Ravi Bishnoi', 'Mohammed Shami']"
1216506,2020/21,Chennai Super Kings,"['RD Gaikwad', 'F du Plessis', 'AT Rayudu', 'MS Dhoni', 'N Jagadeesan', 'SM Curran', 'RA Jadeja', 'DL Chahar', 'SN Thakur', 'L Ngidi', 'Imran Tahir']"
548329,2012,Deccan Chargers,"['DJ Harris', 'S Dhawan', 'KC Sangakkara', 'CL White', 'JP Duminy', 'PA Patel', 'Ankit Sharma', 'A Ashish Reddy', 'A Mishra', 'MS Gony', 'TP Sudhindra']"
548329,2012,Delhi Daredevils,"['V Sehwag', 'DA Warner', 'NV Ojha', 'DPMD Jayawardene', 'Y Nagar', 'AD Russell', 'Y Venugopal Rao', 'IK Pathan', 'M Morkel', 'S Nadeem', 'VR Aaron']"
598031,2013,Kolkata Knight Riders,"['MS Bisla', 'G Gambhir', 'YK Pathan', 'JH Kallis', 'EJG Morgan', 'SMSM Senanayake', 'DB Das', 'R Bhatia', 'SP Narine', 'S Ladda', 'L Balaji']"
598031,2013,Kings XI Punjab,"['AC Gilchrist', 'Mandeep Singh', 'M Vohra', 'DJ Hussey', 'DA Miller', 'Gurkeerat Singh', 'Azhar Mahmood', 'PP Chawla', 'P Kumar', 'Harmeet Singh', 'BA Bhatt']"
1178423,2019,Sunrisers Hyderabad,"['DA Warner', 'WP Saha', 'MK Pandey', 'Mohammad Nabi', 'KS Williamson', 'Rashid Khan', 'V Shankar', 'Abhishek Sharma', 'B Kumar', 'KK Ahmed', 'Sandeep Sharma']"
1178423,2019,Kings XI Punjab,"['KL Rahul', 'CH Gayle', 'MA Agarwal', 'N Pooran', 'DA Miller', 'R Ashwin', 'P Simran Singh', 'M Ashwin', 'Mujeeb Ur Rahman', 'Mohammed Shami', 'Arshdeep Singh']"
335985,2007/08,Mumbai Indians,"['L Ronchi', 'ST Jayasuriya', 'DJ Thornely', 'RV Uthappa', 'PR Shah', 'AM Nayar', 'SM Pollock', 'Harbhajan Singh', 'MA Khote', 'A Nehra', 'DS Kulkarni']"
335985,2007/08,Royal Challengers Bangalore,"['S Chanderpaul', 'R Dravid', 'LRPL Taylor', 'JH Kallis', 'V Kohli', 'MV Boucher', 'B Akhil', 'P Kumar', 'Z Khan', 'SB Joshi', 'R Vinay Kumar']"
1304065,2022,Delhi Capitals,"['PP Shaw', 'DA Warner', 'RR Pant', 'Lalit Yadav', 'R Powell', 'AR Patel', 'SN Thakur', 'SN Khan', 'Kuldeep Yadav', 'Mustafizur Rahman', 'KK Ahmed']"
1304065,2022,Kolkata Knight Riders,"['AM Rahane', 'VR Iyer', 'SS Iyer', 'N Rana', 'AD Russell', 'SW Billings', 'PJ Cummins', 'SP Narine', 'UT Yadav', 'Rasikh Salam', 'CV Varun']"
980915,2016,Sunrisers Hyderabad,"['DA Warner', 'S Dhawan', 'MC Henriques', 'EJG Morgan', 'DJ Hooda', 'NV Ojha', 'A Ashish Reddy', 'KV Sharma', 'B Kumar', 'Mustafizur Rahman', 'BB Sran']"
980915,2016,Kolkata Knight Riders,"['RV Uthappa', 'G Gambhir', 'AD Russell', 'MK Pandey', 'Shakib Al Hasan', 'YK Pathan', 'SA Yadav', 'PP Chawla', 'SP Narine', 'M Morkel', 'UT Yadav']"
501215,2011,Kochi Tuskers Kerala,"['BB McCullum', 'DPMD Jayawardene', 'PA Patel', 'BJ Hodge', 'RA Jadeja', 'KM Jadhav', 'NLTC Perera', 'RV Gomez', 'R Vinay Kumar', 'RP Singh', 'RR Powar']"
501215,2011,Chennai Super Kings,"['MEK Hussey', 'M Vijay', 'SK Raina', 'S Badrinath', 'MS Dhoni', 'JA Morkel', 'S Anirudha', 'R Ashwin', 'SB Jakati', 'TG Southee', 'DE Bollinger']"
419117,2009/10,Deccan Chargers,"['AC Gilchrist', 'VVS Laxman', 'HH Gibbs', 'A Symonds', 'RG Sharma', 'Anirudh Singh', 'TL Suman', 'WPUJC Vaas', 'Jaskaran Singh', 'RP Singh', 'PP Ojha']"
419117,2009/10,Kings XI Punjab,"['RS Bopara', 'MS Bisla', 'KC Sangakkara', 'Yuvraj Singh', 'DPMD Jayawardene', 'AB Barath', 'IK Pathan', 'PP Chawla', 'Bipul Sharma', 'S Sreesanth', 'SJ Srivastava']"
598027,2013,Royal Challengers Bangalore,"['CH Gayle', 'TM Dilshan', 'V Kohli', 'AB de Villiers', 'SS Tiwary', 'R Rampaul', 'KB Arun Karthik', 'R Vinay Kumar', 'M Kartik', 'RP Singh', 'JD Unadkat']"
598027,2013,Pune Warriors,"['RV Uthappa', 'AJ Finch', 'Yuvraj Singh', 'LJ Wright', 'SPD Smith', 'MR Marsh', 'M Manhas', 'B Kumar', 'AG Murtaza', 'IC Pandey', 'AB Dinda']"
1216510,2020/21,Kings XI Punjab,"['KL Rahul', 'MA Agarwal', 'N Pooran', 'GJ Maxwell', 'KK Nair', 'JDS Neesham', 'SN Khan', 'Mohammed Shami', 'SS Cottrell', 'Ravi Bishnoi', 'M Ashwin']"
1216510,2020/21,Royal Challengers Bangalore,"['D Padikkal', 'AJ Finch', 'JR Philippe', 'V Kohli', 'AB de Villiers', 'Washington Sundar', 'S Dube', 'UT Yadav', 'Navdeep Saini', 'DW Steyn', 'YS Chahal']"
829765,2015,Chennai Super Kings,"['DR Smith', 'BB McCullum', 'SK Raina', 'F du Plessis', 'MS Dhoni', 'DJ Bravo', 'RA Jadeja', 'R Ashwin', 'MM Sharma', 'IC Pandey', 'A Nehra']"
829765,2015,Kolkata Knight Riders,"['RV Uthappa', 'G Gambhir', 'MK Pandey', 'SA Yadav', 'YK Pathan', 'RN ten Doeschate', 'AD Russell', 'PJ Cummins', 'PP Chawla', 'UT Yadav', 'GB Hogg']"
980903,2016,Kolkata Knight Riders,"['RV Uthappa', 'G Gambhir', 'MK Pandey', 'C Munro', 'SA Yadav', 'YK Pathan', 'AD Russell', 'PP Chawla', 'JW Hastings', 'GB Hogg', 'UT Yadav']"
980903,2016,Delhi Daredevils,"['MA Agarwal', 'Q de Kock', 'SS Iyer', 'KK Nair', 'SV Samson', 'P Negi', 'CR Brathwaite', 'CH Morris', 'NM Coulter-Nile', 'A Mishra', 'Z Khan']"
335993,2007/08,Chennai Super Kings,"['PA Patel', 'ML Hayden', 'MS Dhoni', 'MEK Hussey', 'S Badrinath', 'SK Raina', 'JDP Oram', 'Joginder Sharma', 'P Amarnath', 'MS Gony', 'M Muralitharan']"
335993,2007/08,Kolkata Knight Riders,"['SC Ganguly', 'BB McCullum', 'RT Ponting', 'WP Saha', 'DJ Hussey', 'Mohammad Hafeez', 'LR Shukla', 'AB Agarkar', 'M Kartik', 'I Sharma', 'AB Dinda']"
1304073,2022,Royal Challengers Bangalore,"['F du Plessis', 'Anuj Rawat', 'V Kohli', 'GJ Maxwell', 'SS Prabhudessai', 'Shahbaz Ahmed', 'KD Karthik', 'PWH de Silva', 'Mohammed Siraj', 'HV Patel', 'JR Hazlewood']"
1304073,2022,Delhi Capitals,"['PP Shaw', 'DA Warner', 'MR Marsh', 'RR Pant', 'R Powell', 'Lalit Yadav', 'SN Thakur', 'AR Patel', 'Kuldeep Yadav', 'Mustafizur Rahman', 'KK Ahmed']"
419140,2009/10,Delhi Daredevils,"['DA Warner', 'V Sehwag', 'G Gambhir', 'PD Collingwood', 'KD Karthik', 'KM Jadhav', 'DL Vettori', 'R Bhatia', 'A Mishra', 'MF Maharoof', 'PJ Sangwan']"
419140,2009/10,Royal Challengers Bangalore,"['JH Kallis', 'CL White', 'KP Pietersen', 'RV Uthappa', 'LRPL Taylor', 'V Kohli', 'R Dravid', 'R Vinay Kumar', 'A Mithun', 'A Kumble', 'KP Appanna']"
336038,2007/08,Delhi Daredevils,"['G Gambhir', 'V Sehwag', 'S Dhawan', 'MK Tiwary', 'TM Dilshan', 'KD Karthik', 'MF Maharoof', 'A Mishra', 'VY Mahesh', 'Mohammad Asif', 'GD McGrath']"
336038,2007/08,Rajasthan Royals,"['GC Smith', 'SA Asnodkar', 'Sohail Tanvir', 'SR Watson', 'M Kaif', 'YK Pathan', 'RA Jadeja', 'SK Warne', 'M Rawat', 'MM Patel', 'SK Trivedi']"
1082620,2017,Rising Pune Supergiant,"['AM Rahane', 'RA Tripathi', 'SPD Smith', 'MS Dhoni', 'MK Tiwary', 'DT Christian', 'F du Plessis', 'Washington Sundar', 'SN Thakur', 'JD Unadkat', 'Imran Tahir']"
1082620,2017,Kolkata Knight Riders,"['SP Narine', 'G Gambhir', 'RV Uthappa', 'DM Bravo', 'MK Pandey', 'YK Pathan', 'C de Grandhomme', 'CR Woakes', 'PP Chawla', 'Kuldeep Yadav', 'UT Yadav']"
501242,2011,Kochi Tuskers Kerala,"['BB McCullum', 'M Klinger', 'PA Patel', 'DPMD Jayawardene', 'RA Jadeja', 'BJ Hodge', 'RV Gomez', 'R Vinay Kumar', 'RP Singh', 'S Sreesanth', 'P Parameswaran']"
501242,2011,Kolkata Knight Riders,"['JH Kallis', 'EJG Morgan', 'G Gambhir', 'MK Tiwary', 'YK Pathan', 'MV Boucher', 'B Lee', 'R Bhatia', 'Iqbal Abdulla', 'S Ladda', 'JD Unadkat']"
1216547,2020/21,Royal Challengers Bangalore,"['D Padikkal', 'AJ Finch', 'V Kohli', 'AB de Villiers', 'S Dube', 'Gurkeerat Singh', 'Washington Sundar', 'I Udana', 'Navdeep Saini', 'YS Chahal', 'A Zampa']"
1216547,2020/21,Mumbai Indians,"['RG Sharma', 'Q de Kock', 'SA Yadav', 'Ishan Kishan', 'HH Pandya', 'KA Pollard', 'KH Pandya', 'JL Pattinson', 'RD Chahar', 'TA Boult', 'JJ Bumrah']"
548368,2012,Kolkata Knight Riders,"['G Gambhir', 'BB McCullum', 'JH Kallis', 'MK Tiwary', 'YK Pathan', 'DB Das', 'LR Shukla', 'R Bhatia', 'SP Narine', 'L Balaji', 'M de Lange']"
548368,2012,Chennai Super Kings,"['MEK Hussey', 'M Vijay', 'SK Raina', 'F du Plessis', 'MS Dhoni', 'DJ Bravo', 'RA Jadeja', 'S Anirudha', 'R Ashwin', 'BW Hilfenhaus', 'SB Jakati']"
598070,2013,Chennai Super Kings,"['MEK Hussey', 'M Vijay', 'SK Raina', 'MS Dhoni', 'RA Jadeja', 'S Badrinath', 'DJ Bravo', 'JA Morkel', 'CH Morris', 'R Ashwin', 'MM Sharma']"
598070,2013,Mumbai Indians,"['DR Smith', 'AP Tare', 'KD Karthik', 'RG Sharma', 'KA Pollard', 'AT Rayudu', 'Harbhajan Singh', 'MG Johnson', 'SL Malinga', 'PP Ojha', 'MM Patel']"
1254108,2021,Royal Challengers Bangalore,"['V Kohli', 'D Padikkal', 'KS Bharat', 'GJ Maxwell', 'AB de Villiers', 'DT Christian', 'Shahbaz Ahmed', 'KA Jamieson', 'HV Patel', 'Mohammed Siraj', 'YS Chahal']"
1254108,2021,Mumbai Indians,"['RG Sharma', 'Q de Kock', 'Ishan Kishan', 'SA Yadav', 'KH Pandya', 'KA Pollard', 'HH Pandya', 'AF Milne', 'RD Chahar', 'JJ Bumrah', 'TA Boult']"
829749,2015,Rajasthan Royals,"['AM Rahane', 'SR Watson', 'SPD Smith', 'KK Nair', 'DJ Hooda', 'SV Samson', 'STR Binny', 'JP Faulkner', 'CH Morris', 'DS Kulkarni', 'PV Tambe']"
829749,2015,Royal Challengers Bangalore,"['CH Gayle', 'V Kohli', 'AB de Villiers', 'Mandeep Singh', 'KD Karthik', 'SN Khan', 'D Wiese', 'HV Patel', 'MA Starc', 'Iqbal Abdulla', 'YS Chahal']"
981001,2016,Gujarat Lions,"['DR Smith', 'BB McCullum', 'SK Raina', 'KD Karthik', 'AJ Finch', 'RA Jadeja', 'DJ Bravo', 'ER Dwivedi', 'P Kumar', 'SB Jakati', 'DS Kulkarni']"
981001,2016,Kolkata Knight Riders,"['RV Uthappa', 'G Gambhir', 'MK Pandey', 'PP Chawla', 'YK Pathan', 'Shakib Al Hasan', 'SA Yadav', 'JO Holder', 'SP Narine', 'M Morkel', 'AS Rajpoot']"
733993,2014,Delhi Daredevils,"['Q de Kock', 'KP Pietersen', 'MA Agarwal', 'KD Karthik', 'LR Shukla', 'JP Duminy', 'KM Jadhav', 'R Shukla', 'Mohammed Shami', 'Imran Tahir', 'S Kaul']"
733993,2014,Sunrisers Hyderabad,"['AJ Finch', 'S Dhawan', 'DA Warner', 'NV Ojha', 'KL Rahul', 'MC Henriques', 'IK Pathan', 'KV Sharma', 'DW Steyn', 'A Mishra', 'B Kumar']"
548313,2012,Pune Warriors,"['JD Ryder', 'SC Ganguly', 'MN Samuels', 'RV Uthappa', 'CJ Ferguson', 'SPD Smith', 'MK Pandey', 'R Sharma', 'M Kartik', 'AB Dinda', 'A Nehra']"
548313,2012,Kings XI Punjab,"['AC Gilchrist', 'PC Valthaty', 'Mandeep Singh', 'AM Nayar', 'DJ Hussey', 'PP Chawla', 'AD Mascarenhas', 'Bipul Sharma', 'JP Faulkner', 'P Kumar', 'Harmeet Singh']"
1216496,2020/21,Rajasthan Royals,"['YBK Jaiswal', 'SPD Smith', 'SV Samson', 'DA Miller', 'RV Uthappa', 'R Tewatia', 'R Parag', 'TK Curran', 'JC Archer', 'S Gopal', 'JD Unadkat']"
1216496,2020/21,Chennai Super Kings,"['M Vijay', 'SR Watson', 'F du Plessis', 'SM Curran', 'RD Gaikwad', 'KM Jadhav', 'MS Dhoni', 'RA Jadeja', 'PP Chawla', 'DL Chahar', 'L Ngidi']"
501239,2011,Deccan Chargers,"['S Sohal', 'S Dhawan', 'KC Sangakkara', 'CL White', 'DT Christian', 'DB Ravi Teja', 'B Chipli', 'A Mishra', 'PP Ojha', 'I Sharma', 'DW Steyn']"
501239,2011,Kolkata Knight Riders,"['EJG Morgan', 'JH Kallis', 'G Gambhir', 'YK Pathan', 'MK Tiwary', 'MV Boucher', 'R Bhatia', 'Iqbal Abdulla', 'L Balaji', 'B Lee', 'JD Unadkat']"
1178419,2019,Mumbai Indians,"['RG Sharma', 'Q de Kock', 'E Lewis', 'KH Pandya', 'HH Pandya', 'KA Pollard', 'SA Yadav', 'AS Roy', 'RD Chahar', 'JJ Bumrah', 'SL Malinga']"
1178419,2019,Chennai Super Kings,"['M Vijay', 'SR Watson', 'SK Raina', 'AT Rayudu', 'KM Jadhav', 'DR Shorey', 'DJ Bravo', 'MJ Santner', 'DL Chahar', 'Harbhajan Singh', 'Imran Tahir']"
548344,2012,Kolkata Knight Riders,"['BB McCullum', 'G Gambhir', 'JH Kallis', 'YK Pathan', 'MK Tiwary', 'LR Shukla', 'R Bhatia', 'DB Das', 'SP Narine', 'B Lee', 'Iqbal Abdulla']"
548344,2012,Royal Challengers Bangalore,"['TM Dilshan', 'CH Gayle', 'V Kohli', 'AB de Villiers', 'SS Tiwary', 'MA Agarwal', 'DL Vettori', 'R Vinay Kumar', 'Z Khan', 'HV Patel', 'KP Appanna']"
336014,2007/08,Deccan Chargers,"['AC Gilchrist', 'HH Gibbs', 'DB Ravi Teja', 'RG Sharma', 'SB Styris', 'Y Venugopal Rao', 'SB Bangar', 'WPUJC Vaas', 'RP Singh', 'DP Vijaykumar', 'PP Ojha']"
336014,2007/08,Kolkata Knight Riders,"['Salman Butt', 'A Chopra', 'SC Ganguly', 'DJ Hussey', 'T Taibu', 'LR Shukla', 'WP Saha', 'Umar Gul', 'I Sharma', 'AB Dinda', 'M Kartik']"
829821,2015,Chennai Super Kings,"['DR Smith', 'MEK Hussey', 'F du Plessis', 'SK Raina', 'MS Dhoni', 'P Negi', 'DJ Bravo', 'RA Jadeja', 'R Ashwin', 'MM Sharma', 'A Nehra']"
829821,2015,Royal Challengers Bangalore,"['CH Gayle', 'V Kohli', 'AB de Villiers', 'Mandeep Singh', 'KD Karthik', 'SN Khan', 'D Wiese', 'HV Patel', 'MA Starc', 'S Aravind', 'YS Chahal']"
392221,2009,Royal Challengers Bangalore,"['JD Ryder', 'JH Kallis', 'RV Uthappa', 'LRPL Taylor', 'R Dravid', 'MV Boucher', 'V Kohli', 'B Akhil', 'KP Appanna', 'R Vinay Kumar', 'A Kumble']"
392221,2009,Kolkata Knight Riders,"['BB McCullum', 'SC Ganguly', 'AN Ghosh', 'DJ Hussey', 'AD Mathews', 'WP Saha', 'Yashpal Singh', 'AB Agarkar', 'M Kartik', 'I Sharma', 'BAW Mendis']"
1359531,2023,Mumbai Indians,"['Akash Madhwal', 'Ishan Kishan', 'RG Sharma', 'SA Yadav', 'N Wadhera', 'Vishnu Vinod', 'TH David', 'C Green', 'CJ Jordan', 'PP Chawla', 'JP Behrendorff', 'K Kartikeya']"
